an,judet,oras_tip,sex,profil,nota_romana,nota_matematica,nota_istorie,nota_specialitate,nota_lb_moderna,medie_generala,promovat,sesiune,tip_scoala
2023,Arad,Urban,M,Tehnologic,4.07,6.43,,3.72,,4.74,0,vara,Grup scolar
2023,Alba,Urban,F,Real,4.01,8.83,,6.87,8.55,6.85,0,vara,Liceu tehnic
2023,Sibiu,Rural,M,Uman,7.78,,,6.87,8.13,0.0,0,vara,Colegiu national
2023,Giurgiu,Rural,F,Tehnologic,7.03,5.87,,7.24,3.6,6.27,1,vara,Colegiu national
2023,Calarasi,Urban,M,Uman,,,7.96,5.55,6.44,0.0,0,vara,Liceu teoretic
2023,Mehedinti,Urban,F,Real,4.16,6.99,,7.29,6.13,6.14,0,vara,Liceu tehnic
2023,Hunedoara,Urban,F,Real,6.35,5.34,,6.76,6.03,6.13,1,vara,Liceu tehnic
2023,Dambovita,Urban,M,Real,6.07,7.63,,5.99,8.64,6.86,1,vara,Grup scolar
2023,Arad,Urban,M,Sportiv,,,6.74,5.71,4.99,0.0,0,toamna,Liceu teoretic
2023,Arad,Urban,F,Tehnologic,5.85,7.6,,6.61,,6.69,1,vara,Liceu teoretic
2023,Timis,Urban,F,Real,7.98,8.24,,7.36,,7.86,1,vara,Liceu tehnic
2023,Botosani,Urban,M,Uman,5.86,,,7.88,6.11,0.0,0,toamna,Colegiu national
2023,Brasov,Rural,M,Pedagogic,7.38,,7.26,5.67,6.34,6.71,1,vara,Liceu teoretic
2023,Valcea,Urban,F,Uman,7.69,,6.33,5.39,7.09,6.56,1,vara,Liceu tehnic
2023,Gorj,Urban,M,Real,7.31,8.42,,6.95,7.42,7.54,1,vara,Liceu teoretic
2023,Bucuresti,Urban,M,Real,7.1,7.4,,8.38,6.18,7.42,1,vara,Liceu teoretic
2023,Bistrita-Nasaud,Urban,F,Real,,9.55,,9.75,,0.0,0,vara,Colegiu national
2023,Cluj,Rural,F,Real,6.11,4.37,,8.32,4.08,5.95,0,vara,Grup scolar
2023,Covasna,Urban,M,Uman,7.29,,8.99,7.32,6.39,7.66,1,toamna,Liceu tehnic
2023,Hunedoara,Rural,M,Uman,6.83,,6.66,6.81,7.04,6.81,1,vara,Liceu teoretic
2023,Bistrita-Nasaud,Rural,M,Tehnologic,8.31,5.92,,8.41,6.53,7.4,1,vara,Colegiu national
2023,Vaslui,Rural,F,Sportiv,3.72,,4.97,6.42,8.01,5.46,0,vara,Liceu teoretic
2023,Gorj,Urban,F,Real,6.92,6.13,,5.67,5.76,6.17,1,vara,Grup scolar
2023,Sibiu,Urban,M,Real,6.59,8.55,,6.28,6.4,7.03,1,vara,Liceu teoretic
2023,Sibiu,Urban,M,Real,7.81,7.0,,10.0,4.54,7.74,1,vara,Liceu tehnic
2023,Mehedinti,Rural,F,Uman,7.25,,5.14,6.64,5.63,6.24,1,vara,Liceu tehnic
2023,Covasna,Urban,F,Tehnologic,6.94,7.66,,7.6,8.15,7.51,1,toamna,Liceu teoretic
2023,Constanta,Urban,F,Real,6.58,7.23,,5.4,6.42,6.41,1,toamna,Grup scolar
2023,Dambovita,Rural,M,Real,9.35,8.24,,8.69,8.22,8.68,1,vara,Colegiu national
2023,Mures,Rural,F,Real,7.47,5.03,,6.87,5.06,6.26,1,vara,Liceu teoretic
2023,Caras-Severin,Rural,M,Uman,7.18,,7.78,4.28,8.31,6.68,0,toamna,Colegiu national
2023,Tulcea,Urban,F,Uman,,,8.46,8.42,7.15,0.0,0,toamna,Liceu teoretic
2023,Iasi,Rural,M,Tehnologic,6.41,6.63,,6.42,4.42,6.19,1,toamna,Liceu teoretic
2023,Bistrita-Nasaud,Rural,M,Tehnologic,4.45,,,4.7,5.83,0.0,0,toamna,Liceu teoretic
2023,Dambovita,Rural,F,Tehnologic,4.84,,,5.25,,0.0,0,vara,Liceu teoretic
2023,Olt,Urban,M,Tehnologic,7.02,,,6.85,6.03,0.0,0,vara,Liceu tehnic
2023,Salaj,Urban,M,Real,5.21,5.93,,,5.13,0.0,0,toamna,Liceu teoretic
2023,Galati,Urban,F,Uman,8.08,,5.3,6.32,8.22,6.8,1,vara,Liceu tehnic
2023,Mehedinti,Rural,M,Real,4.96,8.72,,6.44,5.74,6.57,0,vara,Grup scolar
2023,Dambovita,Urban,F,Pedagogic,5.2,,5.69,6.94,5.73,5.91,0,vara,Liceu tehnic
2023,Gorj,Urban,F,Uman,6.86,,,6.63,6.01,0.0,0,vara,Grup scolar
2023,Salaj,Urban,F,Tehnologic,6.67,6.1,,7.46,6.44,6.7,1,vara,Liceu tehnic
2023,Harghita,Urban,F,Real,6.07,5.76,,9.98,,7.27,1,vara,Liceu teoretic
2023,Harghita,Urban,F,Tehnologic,6.49,6.74,,5.01,6.43,6.13,1,vara,Liceu teoretic
2023,Bacau,Urban,M,Real,4.15,6.53,,7.18,6.95,6.1,0,vara,Liceu tehnic
2023,Tulcea,Rural,M,Real,3.53,5.85,,6.35,6.76,5.46,0,vara,Liceu teoretic
2023,Covasna,Urban,F,Sportiv,6.56,,5.83,6.34,6.71,6.31,1,toamna,Liceu tehnic
2023,Vrancea,Urban,M,Real,7.05,7.34,,5.96,,6.78,1,toamna,Colegiu national
2023,Neamt,Urban,M,Real,,6.52,,6.44,8.47,0.0,0,vara,Colegiu national
2023,Gorj,Rural,M,Real,6.64,8.42,,7.58,4.68,7.14,1,vara,Liceu teoretic
2023,Covasna,Urban,M,Real,7.66,7.74,,6.91,6.71,7.33,1,toamna,Colegiu national
2023,Arges,Urban,M,Real,,6.27,,6.52,7.98,0.0,0,vara,Liceu teoretic
2023,Iasi,Urban,F,Real,8.56,5.88,,7.73,6.38,7.25,1,vara,Liceu teoretic
2023,Timis,Urban,M,Tehnologic,6.86,7.17,,5.65,7.25,6.66,1,vara,Liceu teoretic
2023,Harghita,Rural,M,Tehnologic,8.28,6.05,,7.96,7.88,7.49,1,toamna,Colegiu national
2023,Mehedinti,Urban,M,Tehnologic,6.56,5.98,,6.7,6.85,6.48,1,vara,Liceu teoretic
2023,Bihor,Urban,F,Tehnologic,7.47,7.78,,5.56,,6.94,1,toamna,Colegiu national
2023,Salaj,Rural,M,Uman,7.98,,5.77,5.43,4.77,6.16,1,vara,Colegiu national
2023,Calarasi,Urban,F,Uman,9.91,,7.85,6.36,7.57,7.97,1,vara,Colegiu national
2023,Arad,Urban,M,Real,5.66,7.66,,9.76,7.23,7.63,1,toamna,Liceu tehnic
2023,Giurgiu,Rural,F,Uman,5.87,,7.74,5.66,5.96,6.36,1,vara,Liceu tehnic
2023,Mehedinti,Rural,F,Pedagogic,9.23,,6.08,6.43,7.53,7.29,1,vara,Colegiu national
2023,Iasi,Rural,F,Real,7.66,8.84,,6.85,6.09,7.54,1,vara,Liceu tehnic
2023,Brasov,Urban,M,Tehnologic,6.09,6.83,,6.76,7.01,6.62,1,vara,Liceu tehnic
2023,Valcea,Urban,M,Real,7.89,7.26,,6.9,,7.35,1,vara,Colegiu national
2023,Botosani,Urban,M,Real,7.71,8.06,,4.81,8.1,7.04,0,vara,Liceu tehnic
2023,Bucuresti,Urban,F,Tehnologic,4.31,7.39,,8.35,5.77,6.55,0,vara,Liceu tehnic
2023,Bucuresti,Urban,F,Uman,7.99,,6.66,,7.32,0.0,0,vara,Colegiu national
2023,Buzau,Rural,M,Uman,6.09,,,6.97,6.34,0.0,0,vara,Colegiu national
2023,Iasi,Urban,F,Uman,7.52,,6.06,6.02,5.57,6.4,1,toamna,Liceu tehnic
2023,Prahova,Rural,F,Tehnologic,4.44,6.15,,8.18,3.39,5.85,0,vara,Liceu teoretic
2023,Dambovita,Urban,M,Sportiv,5.56,,6.29,7.4,4.67,6.17,1,vara,Grup scolar
2023,Arad,Urban,F,Real,7.5,6.83,,7.28,6.06,7.04,1,vara,Colegiu national
2023,Constanta,Urban,M,Uman,7.43,,9.42,8.24,7.94,8.3,1,vara,Liceu teoretic
2023,Arges,Urban,M,Uman,8.71,,8.03,7.61,5.61,7.76,1,toamna,Liceu teoretic
2023,Gorj,Urban,M,Uman,7.54,,6.89,7.28,7.74,7.31,1,vara,Liceu tehnic
2023,Bucuresti,Urban,F,Tehnologic,7.3,7.76,,5.69,6.5,6.86,1,vara,Liceu tehnic
2023,Covasna,Urban,M,Uman,7.56,,7.16,5.6,7.65,6.9,1,vara,Grup scolar
2023,Dambovita,Urban,M,Uman,5.46,,6.03,5.09,5.07,5.46,0,vara,Grup scolar
2023,Salaj,Urban,F,Real,7.3,6.19,,,8.91,0.0,0,vara,Liceu tehnic
2023,Ilfov,Rural,M,Uman,7.96,,6.04,6.63,,6.88,1,vara,Liceu teoretic
2023,Olt,Urban,M,Tehnologic,7.54,8.42,,7.74,3.99,7.34,1,vara,Colegiu national
2023,Harghita,Rural,F,Real,4.92,7.41,,8.2,7.59,6.95,0,toamna,Liceu tehnic
2023,Mures,Urban,M,Sportiv,5.2,,5.77,7.93,5.71,6.22,1,toamna,Liceu teoretic
2023,Braila,Urban,F,Uman,5.33,,8.14,6.61,7.63,6.83,1,vara,Liceu teoretic
2023,Mehedinti,Urban,F,Uman,7.04,,8.0,8.07,,7.7,1,vara,Liceu tehnic
2023,Dolj,Rural,F,Uman,6.47,,7.13,7.93,7.81,7.27,1,vara,Colegiu national
2023,Prahova,Urban,F,Uman,7.0,,5.56,7.74,7.66,6.89,1,vara,Liceu teoretic
2023,Bistrita-Nasaud,Urban,F,Tehnologic,,7.23,,5.94,6.95,0.0,0,vara,Grup scolar
2023,Bucuresti,Rural,M,Tehnologic,7.0,7.98,,6.07,7.42,7.07,1,vara,Colegiu national
2023,Giurgiu,Urban,F,Real,7.08,6.7,,5.41,7.47,6.55,1,vara,Liceu teoretic
2023,Bacau,Urban,F,Tehnologic,6.68,6.21,,6.49,4.49,6.18,1,vara,Liceu tehnic
2023,Galati,Urban,M,Real,,6.66,,9.45,7.33,0.0,0,vara,Colegiu national
2023,Vaslui,Urban,M,Tehnologic,6.09,7.81,,5.81,6.37,6.54,1,vara,Liceu tehnic
2023,Hunedoara,Urban,F,Tehnologic,7.14,6.73,,6.86,,6.91,1,vara,Liceu teoretic
2023,Botosani,Urban,M,Tehnologic,7.0,6.9,,7.37,5.78,6.9,1,vara,Grup scolar
2023,Ilfov,Rural,F,Uman,5.89,,5.86,4.43,4.55,5.27,0,vara,Liceu tehnic
2023,Arad,Urban,M,Sportiv,5.81,,8.47,6.49,5.89,6.78,1,vara,Liceu tehnic
2023,Bucuresti,Rural,F,Real,6.79,,,8.35,6.19,0.0,0,toamna,Colegiu national
2023,Valcea,Urban,F,Tehnologic,8.32,5.33,,7.23,6.06,6.83,1,vara,Liceu tehnic
2023,Valcea,Rural,F,Uman,5.45,,7.46,6.17,6.51,6.38,1,vara,Liceu teoretic
2023,Bucuresti,Urban,M,Uman,8.21,,6.14,,8.39,0.0,0,vara,Colegiu national
2023,Vrancea,Urban,F,Tehnologic,6.27,6.85,,8.43,4.88,6.85,1,toamna,Liceu teoretic
2023,Tulcea,Urban,M,Real,6.27,8.67,,9.26,8.41,8.12,1,vara,Liceu teoretic
2023,Bihor,Urban,F,Real,7.68,7.86,,6.04,7.64,7.26,1,vara,Liceu teoretic
2023,Vrancea,Urban,M,Real,4.57,6.17,,5.52,5.75,5.47,0,vara,Grup scolar
2023,Ialomita,Urban,F,Real,6.15,7.81,,6.04,7.66,6.81,1,vara,Liceu teoretic
2023,Botosani,Urban,F,Uman,7.35,,5.61,8.19,7.24,7.08,1,vara,Liceu tehnic
2023,Brasov,Rural,F,Real,6.37,8.14,,7.0,5.02,6.86,1,vara,Grup scolar
2023,Hunedoara,Urban,F,Uman,6.51,,7.61,8.25,8.92,7.67,1,toamna,Liceu teoretic
2023,Alba,Rural,F,Pedagogic,6.74,,7.21,8.14,6.84,7.29,1,vara,Colegiu national
2023,Botosani,Urban,M,Tehnologic,4.27,5.43,,7.74,6.38,5.89,0,vara,Liceu tehnic
2023,Bistrita-Nasaud,Rural,M,Tehnologic,6.39,7.11,,4.64,7.83,6.3,0,vara,Liceu teoretic
2023,Iasi,Urban,M,Uman,,,10.0,6.88,5.2,0.0,0,vara,Colegiu national
2023,Alba,Urban,M,Uman,7.48,,5.67,6.93,6.93,6.73,1,vara,Liceu teoretic
2023,Satu Mare,Rural,F,Real,9.24,7.1,,8.18,4.98,7.72,1,toamna,Liceu teoretic
2023,Gorj,Rural,M,Uman,,,6.58,6.11,6.77,0.0,0,vara,Liceu teoretic
2023,Mures,Urban,F,Uman,8.29,,5.7,5.33,5.72,6.34,1,vara,Grup scolar
2023,Covasna,Urban,M,Tehnologic,7.05,6.41,,6.8,6.14,6.67,1,vara,Liceu tehnic
2023,Timis,Rural,M,Uman,5.97,,6.82,7.11,8.8,6.94,1,vara,Liceu teoretic
2023,Harghita,Rural,F,Uman,5.16,,6.54,7.96,6.32,6.52,1,vara,Grup scolar
2023,Prahova,Rural,F,Real,6.62,6.69,,6.34,7.3,6.66,1,vara,Liceu tehnic
2023,Timis,Urban,F,Pedagogic,7.91,,5.94,,9.04,0.0,0,toamna,Liceu teoretic
2023,Dolj,Urban,F,Uman,7.18,,5.1,7.25,5.71,6.4,1,toamna,Liceu tehnic
2023,Suceava,Urban,F,Uman,7.52,,8.54,7.8,5.5,7.6,1,toamna,Liceu tehnic
2023,Cluj,Urban,M,Uman,7.68,,8.5,7.59,6.85,7.77,1,vara,Liceu teoretic
2023,Timis,Rural,M,Real,7.96,6.99,,9.63,7.06,8.03,1,vara,Colegiu national
2023,Hunedoara,Urban,M,Tehnologic,6.85,5.83,,5.88,,6.19,1,vara,Grup scolar
2023,Bihor,Urban,F,Tehnologic,7.76,8.17,,6.9,5.5,7.31,1,vara,Grup scolar
2023,Galati,Urban,F,Tehnologic,6.47,5.8,,5.06,5.29,5.71,0,toamna,Liceu teoretic
2023,Dolj,Urban,F,Uman,7.14,,2.87,6.39,7.18,5.71,0,toamna,Liceu teoretic
2023,Drobeta-Tr. Severin,Rural,F,Real,,5.69,,5.9,7.21,0.0,0,toamna,Grup scolar
2023,Ilfov,Urban,M,Uman,7.06,,6.92,5.59,6.38,6.5,1,toamna,Liceu tehnic
2023,Braila,Urban,M,Tehnologic,5.88,7.04,,5.62,7.66,6.39,1,vara,Colegiu national
2023,Maramures,Urban,F,Tehnologic,6.57,8.5,,9.54,5.8,7.86,1,vara,Liceu teoretic
2023,Gorj,Urban,F,Uman,6.55,,8.52,7.84,8.0,7.69,1,vara,Liceu tehnic
2023,Ilfov,Urban,M,Tehnologic,5.54,5.61,,5.79,7.4,5.9,0,toamna,Liceu teoretic
2023,Iasi,Urban,F,Uman,5.34,,4.05,5.69,6.31,5.21,0,toamna,Liceu tehnic
2023,Constanta,Urban,M,Tehnologic,7.14,7.56,,6.82,6.49,7.08,1,toamna,Liceu teoretic
2023,Buzau,Rural,F,Uman,7.73,,7.28,5.28,7.7,6.9,1,vara,Liceu teoretic
2023,Bihor,Urban,F,Real,5.94,4.99,,5.74,6.59,5.7,0,vara,Liceu teoretic
2023,Galati,Urban,M,Tehnologic,7.71,7.71,,5.29,7.88,7.04,1,vara,Colegiu national
2023,Dolj,Urban,F,Tehnologic,5.72,,,6.9,6.24,0.0,0,vara,Liceu teoretic
2023,Bistrita-Nasaud,Urban,F,Tehnologic,6.75,5.43,,4.87,5.73,5.69,0,toamna,Liceu tehnic
2023,Caras-Severin,Urban,F,Tehnologic,6.99,,,6.7,7.06,0.0,0,vara,Colegiu national
2023,Mures,Urban,M,Pedagogic,7.2,,7.18,9.07,5.62,7.5,1,vara,Liceu teoretic
2023,Prahova,Urban,F,Real,5.12,7.19,,7.89,6.99,6.77,1,vara,Liceu teoretic
2023,Salaj,Urban,M,Tehnologic,6.76,7.65,,9.19,8.01,7.89,1,vara,Colegiu national
2023,Giurgiu,Urban,F,Pedagogic,7.12,,6.66,6.79,6.56,6.81,1,vara,Liceu teoretic
2023,Alba,Urban,F,Uman,6.33,,7.4,,6.51,0.0,0,vara,Liceu teoretic
2023,Drobeta-Tr. Severin,Urban,M,Uman,6.46,,6.52,7.91,5.79,6.8,1,vara,Grup scolar
2023,Harghita,Urban,F,Real,8.91,7.51,,10.0,7.5,8.62,1,vara,Colegiu national
2023,Caras-Severin,Urban,M,Uman,7.81,,6.14,7.67,5.67,6.99,1,vara,Liceu teoretic
2023,Covasna,Rural,F,Sportiv,6.8,,7.83,6.53,7.11,7.06,1,vara,Colegiu national
2023,Bucuresti,Rural,M,Real,7.5,4.01,,8.33,6.3,6.57,0,vara,Liceu teoretic
2023,Dolj,Urban,M,Tehnologic,6.38,6.76,,3.59,7.04,5.79,0,vara,Liceu tehnic
2023,Hunedoara,Urban,F,Real,6.88,7.3,,6.0,6.09,6.64,1,vara,Liceu teoretic
2023,Constanta,Rural,M,Real,5.7,9.0,,7.56,,7.42,1,vara,Liceu tehnic
2023,Ialomita,Rural,M,Uman,7.88,,5.99,8.48,7.5,7.46,1,vara,Liceu teoretic
2023,Drobeta-Tr. Severin,Urban,F,Tehnologic,5.78,7.83,,5.83,,6.48,1,vara,Grup scolar
2023,Arges,Urban,F,Tehnologic,5.92,8.94,,8.01,8.77,7.79,1,vara,Colegiu national
2023,Botosani,Urban,M,Uman,7.98,,5.58,3.66,,5.74,0,vara,Liceu tehnic
2023,Drobeta-Tr. Severin,Urban,M,Uman,3.54,,4.63,1.76,7.55,3.92,0,vara,Liceu tehnic
2023,Calarasi,Rural,M,Real,5.51,5.65,,7.95,5.38,6.23,1,vara,Grup scolar
2023,Ilfov,Urban,F,Uman,,,5.22,7.14,5.78,0.0,0,vara,Grup scolar
2023,Bucuresti,Urban,F,Tehnologic,5.65,8.13,,9.47,8.58,7.87,1,toamna,Colegiu national
2023,Arad,Urban,M,Sportiv,7.03,,5.11,7.88,6.85,6.7,1,vara,Liceu tehnic
2023,Ialomita,Urban,F,Tehnologic,6.6,7.54,,5.81,5.78,6.53,1,vara,Liceu tehnic
2023,Brasov,Urban,M,Tehnologic,,8.91,,4.68,5.96,0.0,0,toamna,Liceu tehnic
2023,Drobeta-Tr. Severin,Urban,F,Tehnologic,6.61,5.51,,7.14,6.83,6.48,1,toamna,Liceu teoretic
2023,Giurgiu,Rural,F,Real,5.2,5.81,,6.83,6.32,6.0,1,vara,Liceu tehnic
2023,Giurgiu,Rural,F,Tehnologic,6.28,7.55,,5.65,5.48,6.35,1,vara,Grup scolar
2023,Valcea,Rural,F,Tehnologic,4.9,,,6.21,5.41,0.0,0,toamna,Liceu teoretic
2023,Botosani,Urban,F,Real,7.42,5.86,,7.25,5.13,6.6,1,vara,Liceu tehnic
2023,Covasna,Urban,F,Uman,7.93,,6.65,7.79,7.63,7.48,1,toamna,Liceu teoretic
2023,Tulcea,Urban,M,Sportiv,5.16,,7.34,6.83,6.84,6.5,1,vara,Liceu tehnic
2023,Drobeta-Tr. Severin,Rural,F,Tehnologic,4.81,6.98,,7.67,6.12,6.43,0,vara,Liceu teoretic
2023,Iasi,Urban,F,Pedagogic,7.55,,7.24,4.62,,6.47,0,vara,Grup scolar
2023,Suceava,Urban,M,Real,4.18,5.68,,6.9,5.04,5.51,0,toamna,Grup scolar
2023,Vrancea,Rural,M,Tehnologic,7.74,6.47,,6.7,7.72,7.08,1,vara,Colegiu national
2023,Arad,Rural,F,Real,7.63,6.83,,6.86,5.35,6.86,1,vara,Liceu tehnic
2023,Iasi,Rural,F,Tehnologic,6.19,7.02,,6.15,5.25,6.28,1,vara,Grup scolar
2023,Bihor,Urban,F,Tehnologic,3.51,7.64,,6.09,4.3,5.54,0,vara,Grup scolar
2023,Timis,Rural,F,Tehnologic,6.64,7.57,,7.32,7.69,7.25,1,vara,Liceu teoretic
2023,Arges,Rural,M,Tehnologic,6.41,8.27,,4.98,6.98,6.61,0,vara,Grup scolar
2023,Mehedinti,Urban,M,Uman,7.72,,7.13,7.11,7.38,7.33,1,vara,Colegiu national
2023,Braila,Rural,F,Pedagogic,8.04,,7.18,5.93,7.79,7.16,1,toamna,Liceu teoretic
2023,Arad,Urban,F,Uman,7.74,,5.34,4.94,6.34,6.05,0,vara,Grup scolar
2023,Harghita,Rural,F,Uman,6.61,,8.44,5.26,7.02,6.81,1,vara,Liceu teoretic
2023,Arges,Rural,M,Tehnologic,4.35,6.14,,4.73,,5.07,0,vara,Liceu tehnic
2023,Olt,Rural,M,Tehnologic,6.9,5.99,,3.49,5.65,5.49,0,vara,Grup scolar
2023,Iasi,Urban,F,Uman,7.75,,7.16,5.79,7.09,6.93,1,vara,Grup scolar
2023,Salaj,Urban,M,Uman,7.33,,7.49,5.15,7.97,6.84,1,toamna,Liceu teoretic
2023,Arges,Urban,M,Real,7.03,8.0,,8.68,7.32,7.82,1,toamna,Colegiu national
2023,Valcea,Rural,M,Real,7.07,7.01,,5.33,,6.47,1,vara,Liceu tehnic
2023,Maramures,Urban,F,Uman,6.18,,6.05,6.68,6.96,6.4,1,vara,Liceu tehnic
2023,Teleorman,Urban,M,Sportiv,7.47,,6.26,8.71,,7.48,1,vara,Colegiu national
2023,Caras-Severin,Rural,F,Real,8.14,6.7,,5.0,5.77,6.49,1,vara,Grup scolar
2023,Galati,Urban,F,Real,7.34,6.13,,6.12,,6.53,1,vara,Liceu tehnic
2023,Teleorman,Rural,M,Tehnologic,5.5,6.58,,7.49,7.11,6.61,1,vara,Colegiu national
2023,Timis,Urban,M,Uman,8.35,,6.77,8.54,5.67,7.57,1,toamna,Liceu teoretic
2023,Neamt,Urban,M,Tehnologic,6.57,7.18,,5.18,5.85,6.24,1,toamna,Liceu tehnic
2023,Braila,Rural,M,Real,6.79,6.52,,5.67,,6.33,1,vara,Grup scolar
2023,Teleorman,Urban,M,Tehnologic,4.7,,,7.26,7.0,0.0,0,vara,Grup scolar
2023,Ilfov,Urban,M,Pedagogic,6.27,,6.71,6.3,4.38,6.13,1,vara,Colegiu national
2023,Galati,Urban,F,Uman,,,7.46,5.82,6.41,0.0,0,toamna,Liceu teoretic
2023,Valcea,Rural,F,Sportiv,5.47,,5.23,6.73,5.02,5.7,0,vara,Liceu tehnic
2023,Ialomita,Urban,M,Tehnologic,8.51,5.69,,8.87,6.01,7.45,1,vara,Liceu teoretic
2023,Cluj,Rural,M,Uman,6.92,,6.48,6.84,6.84,6.76,1,toamna,Grup scolar
2023,Bistrita-Nasaud,Urban,M,Uman,8.44,,6.45,5.17,8.34,6.92,1,vara,Liceu teoretic
2023,Giurgiu,Rural,M,Sportiv,4.67,,6.41,7.97,5.82,6.27,0,vara,Liceu teoretic
2023,Satu Mare,Rural,M,Sportiv,5.89,,6.11,,5.96,0.0,0,toamna,Colegiu national
2023,Mehedinti,Urban,F,Tehnologic,6.35,7.05,,6.71,8.73,6.99,1,vara,Colegiu national
2023,Ilfov,Urban,F,Uman,6.37,,6.38,7.08,6.91,6.65,1,vara,Liceu tehnic
2023,Olt,Rural,M,Real,4.5,8.96,,8.16,,7.21,0,vara,Liceu tehnic
2023,Tulcea,Urban,M,Real,5.71,5.87,,6.84,5.76,6.09,1,vara,Liceu tehnic
2023,Giurgiu,Urban,F,Tehnologic,7.62,5.08,,7.86,7.07,6.88,1,vara,Liceu tehnic
2023,Dambovita,Rural,M,Tehnologic,4.95,5.49,,4.33,,4.92,0,vara,Grup scolar
2023,Neamt,Rural,M,Real,7.65,6.88,,6.36,6.03,6.83,1,toamna,Colegiu national
2023,Mures,Urban,F,Real,7.32,8.98,,8.54,,8.28,1,vara,Liceu teoretic
2023,Tulcea,Urban,M,Sportiv,6.14,,6.13,5.7,7.26,6.17,1,vara,Liceu teoretic
2023,Gorj,Rural,M,Tehnologic,6.39,5.71,,7.21,6.35,6.42,1,vara,Grup scolar
2023,Hunedoara,Urban,M,Real,5.21,9.38,,6.48,9.42,7.37,1,vara,Liceu tehnic
2023,Harghita,Urban,M,Real,6.38,7.56,,9.14,7.69,7.69,1,vara,Colegiu national
2023,Botosani,Urban,M,Tehnologic,5.73,7.14,,6.48,4.45,6.16,1,vara,Liceu teoretic
2023,Constanta,Rural,F,Real,8.05,5.49,,6.11,6.96,6.61,1,vara,Colegiu national
2023,Valcea,Urban,F,Uman,6.83,,5.65,6.12,6.07,6.18,1,toamna,Liceu teoretic
2023,Alba,Rural,F,Tehnologic,9.12,7.74,,7.99,8.03,8.25,1,toamna,Colegiu national
2023,Drobeta-Tr. Severin,Urban,M,Real,6.01,5.73,,4.68,6.16,5.57,0,vara,Liceu tehnic
2023,Brasov,Urban,F,Real,7.64,7.87,,7.35,6.87,7.51,1,vara,Colegiu national
2023,Calarasi,Urban,M,Uman,,,5.34,5.93,6.41,0.0,0,vara,Liceu tehnic
2023,Bistrita-Nasaud,Urban,M,Sportiv,7.34,,7.43,8.0,,7.59,1,vara,Liceu teoretic
2023,Drobeta-Tr. Severin,Rural,F,Real,5.51,5.55,,6.08,5.85,5.73,0,vara,Liceu teoretic
2023,Valcea,Rural,M,Uman,4.65,,5.14,4.08,4.05,4.54,0,vara,Liceu tehnic
2023,Valcea,Rural,F,Tehnologic,5.77,7.07,,4.87,6.89,6.04,0,vara,Liceu teoretic
2023,Bihor,Urban,F,Uman,9.61,,8.16,,7.54,0.0,0,toamna,Colegiu national
2023,Bihor,Rural,F,Uman,,,6.31,5.62,7.81,0.0,0,vara,Grup scolar
2023,Dambovita,Urban,M,Real,7.52,4.23,,8.8,7.43,6.93,0,toamna,Grup scolar
2023,Arad,Urban,F,Uman,6.04,,4.92,7.2,5.12,5.92,0,toamna,Liceu tehnic
2023,Sibiu,Urban,M,Real,6.09,7.31,,7.34,5.01,6.64,1,vara,Liceu tehnic
2023,Drobeta-Tr. Severin,Urban,M,Pedagogic,5.05,,5.42,4.03,7.01,5.14,0,vara,Liceu tehnic
2023,Teleorman,Urban,M,Uman,5.26,,5.72,7.23,6.56,6.14,1,vara,Grup scolar
2023,Arges,Urban,M,Uman,8.35,,7.33,5.77,6.64,7.08,1,vara,Liceu teoretic
2023,Satu Mare,Urban,M,Real,6.88,7.4,,8.06,,7.45,1,vara,Colegiu national
2023,Vrancea,Rural,M,Real,5.84,5.33,,5.07,,5.41,0,vara,Liceu tehnic
2023,Valcea,Rural,M,Uman,6.68,,6.92,5.76,7.41,6.59,1,vara,Grup scolar
2023,Gorj,Rural,M,Real,7.69,5.28,,,5.4,0.0,0,vara,Liceu teoretic
2023,Teleorman,Urban,M,Pedagogic,7.37,,5.63,7.24,8.5,7.0,1,vara,Liceu teoretic
2023,Mehedinti,Rural,F,Sportiv,6.95,,4.23,7.47,5.93,6.18,0,vara,Colegiu national
2023,Covasna,Urban,F,Uman,7.75,,7.85,5.67,8.65,7.31,1,vara,Liceu tehnic
2023,Salaj,Urban,F,Uman,7.48,,6.08,7.2,6.16,6.81,1,toamna,Liceu tehnic
2023,Bihor,Rural,F,Uman,6.14,,7.79,4.44,5.75,6.07,0,vara,Liceu teoretic
2023,Hunedoara,Urban,F,Uman,10.0,,7.37,8.13,6.78,8.25,1,vara,Liceu teoretic
2023,Valcea,Rural,F,Pedagogic,5.67,,,6.11,5.01,0.0,0,vara,Liceu teoretic
2023,Satu Mare,Urban,F,Sportiv,6.82,,7.73,6.75,5.84,6.92,1,toamna,Liceu teoretic
2023,Satu Mare,Rural,M,Uman,9.06,,7.33,8.18,8.0,8.16,1,vara,Colegiu national
2023,Botosani,Urban,F,Pedagogic,8.18,,5.34,6.87,6.1,6.7,1,vara,Liceu tehnic
2023,Harghita,Urban,M,Tehnologic,6.72,5.26,,4.64,8.51,5.96,0,vara,Grup scolar
2023,Covasna,Urban,F,Tehnologic,7.42,5.13,,3.05,7.75,5.56,0,vara,Liceu tehnic
2023,Brasov,Urban,F,Uman,7.36,,6.03,6.74,7.4,6.81,1,vara,Colegiu national
